acousticness,album_id,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.36,54uKK3vnz6ZLZqBrn89bU2,10MYGzZ9d6PKFQMilFQO9u,0.515,1,358320,0.514,5n8A1T7urJrf4mzDSzDu1j,3.35e-06,5,0.621,-5.838,1,Se Isso Amor (Acústico) - Ao Vivo,The Sound of Everything,22,https://p.scdn.co/mp3-preview/8610b1ddc3af91e68546c1d20b20b475e48f1845?cid=774b29d4f13844c495f206cafdad9c86,0.0273,88.074,3,6,spotify:track:5n8A1T7urJrf4mzDSzDu1j,0.4
0.135,0vXz93Fhy0UDxgdwygSZdy,"1zEo6Fk1iaaOYFlFPBHCFn,2Z0lRIqr997lIUiPtrpKCr",0.719,1,163403,0.894,2TR917wkDeRvwTE5cSfZFf,0.0,6,0.68,-2.743,0,Tchau Brigado - Ao Vivo,The Sound of Everything,69,https://p.scdn.co/mp3-preview/7ffe086c3b7ba865285981b7451e3480d24a4d89?cid=774b29d4f13844c495f206cafdad9c86,0.0451,135.91,4,1,spotify:track:2TR917wkDeRvwTE5cSfZFf,0.81
0.839,092WCV8GRQENlTmdaVMZxj,1kxKgvpi0kreF6oF9gTBkk,0.803,1,210493,0.578,36j2tEnRv7ZFmWZrpmej84,0.0,11,0.179,-5.509,1,Prato do Dia,The Sound of Everything,46,https://p.scdn.co/mp3-preview/2d9782575e12f522262f3e431983bf2ec8156f3c?cid=774b29d4f13844c495f206cafdad9c86,0.0285,109.933,3,17,spotify:track:36j2tEnRv7ZFmWZrpmej84,0.931
0.471,6eshg5QTGepLMqFzeVNIGy,"7zIRO89G0FBAQtGMHO1Wa0,3drLodjKeTMvZMvx07Q3Ku",0.61,1,180346,0.867,1WTJdd2atKxhUrbvUHjNDt,0.0,9,0.83,-3.942,1,Segunda Taça - Ao Vivo,The Sound of Everything,58,https://p.scdn.co/mp3-preview/1075c83eec5cabbfb5c1810321e7216bf1f87ba7?cid=774b29d4f13844c495f206cafdad9c86,0.176,81.023,4,6,spotify:track:1WTJdd2atKxhUrbvUHjNDt,0.717
0.649,0U8c4uToAUcfvPVvnQQUH1,"1T8DNeUI0R8aw3GNwvqeax,50bY8HGxT0SuDgJX3AilTT",0.56,1,132733,0.309,2tQ432LUTnNZ04XAtBpENt,0.0,7,0.0482,-12.84,1,Doin' the Pigeon,The Sound of Everything,33,https://p.scdn.co/mp3-preview/acfe68bf69b5effe9e927f0d9a74a71c441b5c94?cid=774b29d4f13844c495f206cafdad9c86,0.146,135.173,4,11,spotify:track:2tQ432LUTnNZ04XAtBpENt,0.83
0.607,6pfOvhVnpmAl7SuUd835p2,0EBplhirl0JcMSVLO9bF1k,0.537,1,276867,0.497,3gc1Er36HSO8rt82uBJw8k,0.0061,0,0.205,-9.543,1,Ho Lokile - Adapted From A Hymn,The Sound of Everything,30,https://p.scdn.co/mp3-preview/1f18a50e075106b1dd05718c68f996fe531d6cf1?cid=774b29d4f13844c495f206cafdad9c86,0.0266,75.012,3,3,spotify:track:3gc1Er36HSO8rt82uBJw8k,0.56
0.698,3mxUVvYUvE9VzAsD4DPaDR,6EOz80BEuvhx7lM9cB2B3z,0.616,1,191680,0.642,1fNov3jEpOoBY56Wbxz8Rm,0.00136,0,0.344,-5.049,0,Cudna Jada Od Mostara Grada,The Sound of Everything,27,https://p.scdn.co/mp3-preview/9fd6dc80449a28274c91c487062402bed4e234f5?cid=774b29d4f13844c495f206cafdad9c86,0.0461,108.002,3,1,spotify:track:1fNov3jEpOoBY56Wbxz8Rm,0.922
0.000155,7gN1tO9yniNjUwdJC3HBSa,1nRVWZrJJCFAfkRWtFFPj4,0.355,1,185094,0.857,20mxHuTlg65fP3sFB2zqBr,0.00523,7,0.0948,-4.276,1,El Valle,The Sound of Everything,38,https://p.scdn.co/mp3-preview/95cf861c2f6b6f97607e2340ba8d0f6b06eed5ba?cid=774b29d4f13844c495f206cafdad9c86,0.0497,133.084,4,1,spotify:track:20mxHuTlg65fP3sFB2zqBr,0.58
0.834,6UDn49m1bwTW09H1BWkWgX,1OSbRBdUHiWc9WXuydnTPz,0.472,1,254733,0.527,1DqGUxYxTA4gqBn2F9mU0f,0.0,7,0.382,-4.241,0,Que Me Digan Esta Noche,The Sound of Everything,28,https://p.scdn.co/mp3-preview/62f00da1269ff5fe88bcf86b432bda0060b7a7f5?cid=774b29d4f13844c495f206cafdad9c86,0.0463,137.008,3,11,spotify:track:1DqGUxYxTA4gqBn2F9mU0f,0.524
0.0618,36zxObEhWFrZcn2MyEIyyf,5D2ui1KD49TfyCDb35zf5V,0.672,1,234813,0.835,07AKp8qnFqfQWDBHHF5Rmc,0.000408,1,0.0592,-6.552,0,Ya Medalaa,The Sound of Everything,39,https://p.scdn.co/mp3-preview/81f009386c540a3bca7d4c0959df9da071c810e6?cid=774b29d4f13844c495f206cafdad9c86,0.0537,150.019,4,1,spotify:track:07AKp8qnFqfQWDBHHF5Rmc,0.969
0.945,5BBjh0FyZ53dCySmK7dDwb,"1z2hIuK4QmbYIhDNru2J9R,2Whu8wCAugYHS8dCSzdPI2,3cdIfS8UZ16auGI0eJC67n",0.489,1,290031,0.355,3g52JtRZDf7aFgo18bsxFH,0.413,4,0.164,-14.397,1,Simran,The Sound of Everything,39,https://p.scdn.co/mp3-preview/e85e5fcb8944d7f6d82da1c78d25b79146d97a38?cid=774b29d4f13844c495f206cafdad9c86,0.0466,141.405,4,7,spotify:track:3g52JtRZDf7aFgo18bsxFH,0.43
0.995,5WQCyENQ8DSX6Eqs952moH,3hCNzCde5ddHVbysLGnImt,0.0911,1,292600,0.0157,0dvWqDcjdP8SIXLRuaYuA6,0.78,7,0.322,-24.144,1,Choshi or Shirabe,The Sound of Everything,42,https://p.scdn.co/mp3-preview/c9a431151b7ff671ac46904537d25a55aef2e04b?cid=774b29d4f13844c495f206cafdad9c86,0.043,69.394,4,2,spotify:track:0dvWqDcjdP8SIXLRuaYuA6,0.0676
0.796,1RwoBdqU2h7jKLjxjqxDk3,2ZQinGoK9FA6ohO68q65A5,0.461,1,418160,0.37,0SV4oFc3BN8szsqHBD2bg9,0.871,2,0.0977,-18.083,0,Cura,The Sound of Everything,48,https://p.scdn.co/mp3-preview/87b9a1e6240eb4f5cb99bcc90303a4b1995147e3?cid=774b29d4f13844c495f206cafdad9c86,0.0403,130.337,3,5,spotify:track:0SV4oFc3BN8szsqHBD2bg9,0.312
0.0125,4GD3KAUl5dELv3D7N9Hs92,1C08PKH51P2fcJMrPOFRwI,0.614,1,109331,0.98,5RHGHKamL6TVt7OjsLKeLP,0.959,0,0.337,-6.41,1,IKAZUCHI - Short Version,The Sound of Everything,31,https://p.scdn.co/mp3-preview/44a08c4a8016e6c3ce176b0e0dae52ff2309b03b?cid=774b29d4f13844c495f206cafdad9c86,0.0573,155.023,4,1,spotify:track:5RHGHKamL6TVt7OjsLKeLP,0.963
0.553,7bsdkZ2Oe5odqszR3Iw5wW,6aPHIKlNyeJBCnSFTkqcUa,0.779,1,189559,0.6,0HWGsuHm2sAqIXMYXvgzOp,0.0,0,0.294,-9.489,1,Chicken On a Raft,The Sound of Everything,50,https://p.scdn.co/mp3-preview/77fd9bb9d45e15d01dcadff2e63f226a041300a1?cid=774b29d4f13844c495f206cafdad9c86,0.242,121.898,4,4,spotify:track:0HWGsuHm2sAqIXMYXvgzOp,0.637
0.535,5mPTw7VxwjdyqSA8ASYZpD,2x6vWuiFjtOJ6Gbqz5yYOy,0.291,1,352252,0.467,2PihzHdYwaAGpMzxcV26Lm,0.0,0,0.895,-10.778,1,Bonus Track: Aan Het Strand (Stil En Verlaten),The Sound of Everything,21,https://p.scdn.co/mp3-preview/ff3336393f5342fb2a61863b202a2f900d7cbaa1?cid=774b29d4f13844c495f206cafdad9c86,0.0564,180.728,3,18,spotify:track:2PihzHdYwaAGpMzxcV26Lm,0.52
0.00606,27M9sBMAePJK5rcsVxn3l1,14GEKKALFIO2oB9IdGXg2e,0.546,1,205227,0.838,6BveiUac0BhnHB14wgi1lg,2.7e-05,9,0.104,-2.406,1,Heavyweight Champion of the World,The Sound of Everything,55,https://p.scdn.co/mp3-preview/e12c2aa3a62987f1df859667a051c086986a2377?cid=774b29d4f13844c495f206cafdad9c86,0.0407,132.969,4,3,spotify:track:6BveiUac0BhnHB14wgi1lg,0.761
0.669,5hXJcwWVfhL8BCF6AqEsm1,3JgiCW6Za1Pvg0dnz7xsjy,0.558,1,160173,0.823,2SybsbgCNtTWN73A6zy3ac,0.0,7,0.103,-5.422,1,يخليك لي,The Sound of Everything,37,https://p.scdn.co/mp3-preview/bdeefd3618d4179de13fb61c700136785f255694?cid=774b29d4f13844c495f206cafdad9c86,0.0449,172.081,4,1,spotify:track:2SybsbgCNtTWN73A6zy3ac,0.852
0.454,2M59V8wsJauu2ijVPRzqLn,5fkHPXDNaqz3GrYYhO8APB,0.655,1,231760,0.576,2fF0kALSrXVJj1H1jJM69G,3.6e-06,9,0.445,-9.807,1,"恋とマシンガン -Young,Alive,in Love-",The Sound of Everything,39,https://p.scdn.co/mp3-preview/815a350490acbe026d0dcc497e8ad8b3fb887574?cid=774b29d4f13844c495f206cafdad9c86,0.0542,121.379,4,3,spotify:track:2fF0kALSrXVJj1H1jJM69G,0.684
0.00767,5Pjft9EbneGmlhOQ2mo6bo,5WId4o5jdGVhptNU0uqKxu,0.541,1,308360,0.982,0pBLfQ5JBjh12H6DGZjMwM,0.000809,2,0.291,-4.908,1,Elevate,The Sound of Everything,55,https://p.scdn.co/mp3-preview/1be8a852cfbe050a225b7fbc803215d57e48b341?cid=774b29d4f13844c495f206cafdad9c86,0.106,104.035,4,3,spotify:track:0pBLfQ5JBjh12H6DGZjMwM,0.723
0.23,79mdn7airf7jJw1dhV1PCI,7gAYvcQFmAruyvwGjxrSUr,0.688,1,224661,0.582,7pBrj5rt4SSxXwFKOyZfHR,0.000157,6,0.0663,-10.668,0,Dissolve,The Sound of Everything,70,https://p.scdn.co/mp3-preview/f0c0c6840178cbc4fa8998cec4b4a81226b9e119?cid=774b29d4f13844c495f206cafdad9c86,0.0542,85.486,4,1,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,0.872
0.301,30bFyVsboSI6Nb7roQCgq8,5QuBVnBPEzwYvFrgBbwpmU,0.779,1,193947,0.846,4vBlxgG7iM8WwjLMHKpNkm,8.83e-06,1,0.0623,-5.68,1,When I'm With Him,The Sound of Everything,44,https://p.scdn.co/mp3-preview/cd519623bb77e23bd582d3ba3ad9142fe55f41a4?cid=774b29d4f13844c495f206cafdad9c86,0.0345,116.014,4,9,spotify:track:4vBlxgG7iM8WwjLMHKpNkm,0.757
7.63e-05,3aZ04o7EWxUYaJiQA1f9EE,3r94PF71LWRI5K6wqclNjQ,0.395,1,314707,0.9,19QGKOXTqmk1ezHQpiUIwA,0.904,7,0.223,-5.868,1,Pearl,The Sound of Everything,37,https://p.scdn.co/mp3-preview/9f3216f98891158ffe81c8a3149ed15ac3887349?cid=774b29d4f13844c495f206cafdad9c86,0.0392,100.079,4,3,spotify:track:19QGKOXTqmk1ezHQpiUIwA,0.629
0.795,5RTgOVM8NoQBRuQelJRUbm,6yz8H2Aks1bHaKNiHCutaR,0.289,1,299400,0.541,2GyrD3SelCuxlNXvmn3ZXJ,0.135,9,0.047,-4.056,1,Gaúcha,The Sound of Everything,34,https://p.scdn.co/mp3-preview/a769da82828273db52af26c1c1e099a960ccbf17?cid=774b29d4f13844c495f206cafdad9c86,0.0306,100.604,4,4,spotify:track:2GyrD3SelCuxlNXvmn3ZXJ,0.203
0.000536,5RCDf0SXVDDFh05ENL68JU,1RpIuXeUsxfYBdQIg19QSy,0.364,1,217492,0.783,0J6EMaFe8RrnQxKwyJZpqz,0.165,5,0.0865,-5.713,1,"Flores, Labios, Dedos",The Sound of Everything,37,https://p.scdn.co/mp3-preview/a67562f6c108e5ca30040a094cad3e62cedd69e5?cid=774b29d4f13844c495f206cafdad9c86,0.0335,156.098,3,3,spotify:track:0J6EMaFe8RrnQxKwyJZpqz,0.346
0.359,7Hl7VHWsWdBRFe7pS2OrXk,11h1iiNftmZ7WB33TYOwXH,0.618,1,217013,0.89,2BBSxqfQ0Tl24L9smDc7Yb,0.0,6,0.118,-6.218,0,My Precious World,The Sound of Everything,43,https://p.scdn.co/mp3-preview/63d532427f8b280aa4aa5d49419348d495f51e63?cid=774b29d4f13844c495f206cafdad9c86,0.0789,126.989,4,1,spotify:track:2BBSxqfQ0Tl24L9smDc7Yb,0.507
0.204,5CdRfJKCx1whp9MKBh2yNc,"44byhimPc9Ir6XiIIcVoWb,5ZJKThiXDIyZPxjewNyAc0",0.631,1,304253,0.367,6mDAdPxY0AehlVgWLGRdyT,0.153,1,0.366,-13.592,0,Yaa Nabi Salam 'Alaika,The Sound of Everything,40,https://p.scdn.co/mp3-preview/7eae1873db314e552edb9591c2398b10917a5227?cid=774b29d4f13844c495f206cafdad9c86,0.0301,119.794,4,1,spotify:track:6mDAdPxY0AehlVgWLGRdyT,0.304
0.00765,2a9NHZwSyE5SAt6Z0V0zHF,2R1ubdXY4sUiDqsCtoAVUE,0.36,1,257533,0.93,5sjoJa0YmBCCPMrBPsBMge,0.0,5,0.0723,-4.748,0,Departure!,The Sound of Everything,67,https://p.scdn.co/mp3-preview/d85df3b28855945fec223b1d3fd9773e9a93b9b6?cid=774b29d4f13844c495f206cafdad9c86,0.0515,159.983,4,1,spotify:track:5sjoJa0YmBCCPMrBPsBMge,0.483
0.387,1E1tdqqLmyi03P0TJhGuw8,"1Yq9Q4bPuxh1N4wtIEXyII,6lU0XGyOn94aBZno3H9WpA,5SzvirsCuL9PBU7S1Pc1Hb",0.622,1,136200,0.542,1CZgbcEZEhHH28HcBFvQIW,0.0,7,0.114,-6.215,0,Never Ever Getting Rid of Me,The Sound of Everything,56,https://p.scdn.co/mp3-preview/d60813abb8d64160353c3f6e2ef1f18add66d965?cid=774b29d4f13844c495f206cafdad9c86,0.051,174.494,4,11,spotify:track:1CZgbcEZEhHH28HcBFvQIW,0.939
0.000119,5lvZp2Q4lcVx9AW7PSdjbs,5gB57Ct8qLWAo6dlTjp5QI,0.448,1,267640,0.979,6Cm5VRTpPuzzzLWy39y2iC,0.87,11,0.319,-3.731,1,Exhibitionist Blvd.,The Sound of Everything,23,https://p.scdn.co/mp3-preview/c165496d15b7bf3a1df4b656afe16cc10db98a19?cid=774b29d4f13844c495f206cafdad9c86,0.223,119.95,4,1,spotify:track:6Cm5VRTpPuzzzLWy39y2iC,0.208
0.585,10cZVxNBGnHm15FJHV1mpP,4mBVeEXMBh9Z8iPIQHy1IU,0.195,1,165000,0.761,6VL82Ef0uBYO9S1X1kMgkL,0.914,1,0.207,-16.744,1,"Red Noise For Reconsider, Refresh, And Complete New Approach",The Sound of Everything,0,https://p.scdn.co/mp3-preview/0e7e75fda134a26b7f9832d757657d4d2517e2fa?cid=774b29d4f13844c495f206cafdad9c86,0.318,92.257,3,8,spotify:track:6VL82Ef0uBYO9S1X1kMgkL,0.0312
0.227,3cyho1zTzbfP4A1bxcWrSc,2YOPAE5jegb3i2uhVmYk1v,0.39,1,189360,0.596,4bv19prlhzX0ddMTkRKF1f,0.0368,6,0.133,-8.609,0,Karangailyg Kara Hovaa (Dyngyldai),The Sound of Everything,33,https://p.scdn.co/mp3-preview/37db2d87e232aeb52b3195441296b1e105b36e04?cid=774b29d4f13844c495f206cafdad9c86,0.0345,133.917,4,2,spotify:track:4bv19prlhzX0ddMTkRKF1f,0.544
0.664,1qOSDizKu1dmLl73BF6VdS,1mXD3HVrObKWyjMvRjfsXp,0.606,1,185173,0.404,788e0doWXCkDlnufoDndcy,0.0,5,0.278,-7.723,1,Ya Te Supere - En Vivo,The Sound of Everything,55,https://p.scdn.co/mp3-preview/f740dc026e662963c254c4b5eaea90b8d6f14345?cid=774b29d4f13844c495f206cafdad9c86,0.17,135.406,3,4,spotify:track:788e0doWXCkDlnufoDndcy,0.721
0.518,30OWJ1eBG8vQOfN1Gk5uYN,0UTzLuwz9RvFOCnwAZjUxn,0.724,1,207333,0.502,4tiMBMyoWSRPmLHg16VpUs,0.00078,2,0.0827,-7.064,0,"Honey, No Estás",The Sound of Everything,61,https://p.scdn.co/mp3-preview/0571ea0d5792ea116824acd293c7b46e5e6f25aa?cid=774b29d4f13844c495f206cafdad9c86,0.0313,106.983,4,4,spotify:track:4tiMBMyoWSRPmLHg16VpUs,0.361
0.0499,7KsgXsS4761fE6OH9oxs8u,"41DKMtAnhVo7aDeluAHDJg,3QJUFtGBGL05vo0kCJZsmT",0.679,1,223511,0.808,7ED8YfAot9P3QKiH5owgA7,0.000112,1,0.365,-5.972,1,Splinter (with salem ilese),The Sound of Everything,52,https://p.scdn.co/mp3-preview/8c8bd074768829bce7108c5ecc27cfdb89e8f304?cid=774b29d4f13844c495f206cafdad9c86,0.0653,130.95,4,1,spotify:track:7ED8YfAot9P3QKiH5owgA7,0.374
0.0871,6X9RuHYpzIcDRcOXGoUXCr,3qeuv2ijwaAcbX3KVMJfuj,0.42,1,221000,0.335,1fCVK4BOa54cOSufmipxjw,0.00516,1,0.124,-13.978,0,Adakah Kau Mendengar?,The Sound of Everything,49,https://p.scdn.co/mp3-preview/992513f87a3c9bb376c85d5ff276ba8bbef23235?cid=774b29d4f13844c495f206cafdad9c86,0.0871,159.94,4,1,spotify:track:1fCVK4BOa54cOSufmipxjw,0.114
0.144,5BdtL5nKzSEgRrdXqOFTqa,2gj35CRyiuvuJ5VzjkX52i,0.657,1,145238,0.732,3FBiFFEq2JCAVPFAbFeBMz,0.00112,4,0.241,-5.961,1,Girl,The Sound of Everything,41,https://p.scdn.co/mp3-preview/a4e7a4a795532de0ffcec55d7b9eb2bf31c033e6?cid=774b29d4f13844c495f206cafdad9c86,0.0402,125.99,5,2,spotify:track:3FBiFFEq2JCAVPFAbFeBMz,0.844
0.506,4Imutb6AFFjGa7fh9AAUK2,7aoSiqJj23B6at0hTVobbg,0.623,1,260480,0.371,54vBDYCulMrXboGiXiABXD,0.0,3,0.103,-9.087,1,陪我看日出,The Sound of Everything,44,https://p.scdn.co/mp3-preview/1bd051ed64b7b3a220f78b8d5bf2cd018564d38a?cid=774b29d4f13844c495f206cafdad9c86,0.0272,75.969,4,2,spotify:track:54vBDYCulMrXboGiXiABXD,0.315
0.00227,4AgV0eBs18zU1pcZ65NBau,6rUm3MveuWlT6J3goUV5ga,0.417,1,120830,0.847,1qGhtzZcEinOMM6xjr4sSN,4.06e-05,2,0.137,-3.274,1,In My Head,The Sound of Everything,7,https://p.scdn.co/mp3-preview/a6bfd1de1e9192fbe8787cd91780e7db721a40cc?cid=774b29d4f13844c495f206cafdad9c86,0.0571,154.904,4,2,spotify:track:1qGhtzZcEinOMM6xjr4sSN,0.525
0.21,1D9mUrKwbTyaurp4Y72NEj,4jGPdu95icCKVF31CcFKbS,0.708,1,151041,0.485,3K8tRD2Prik7FXbD8lZ6DC,0.0,2,0.104,-5.552,1,I Wouldn't Know Any Better Than You,The Sound of Everything,58,https://p.scdn.co/mp3-preview/4a916dcb30858e22d1aae1e877496e64c58cbde4?cid=774b29d4f13844c495f206cafdad9c86,0.0699,139.99,4,1,spotify:track:3K8tRD2Prik7FXbD8lZ6DC,0.281
0.089,03igSdQmDU5TlZOArXrOwT,2ew0XBmcP0n50UWzVVQygC,0.517,1,181515,0.758,3bO1aiSSz2y0dko3Ke93Qf,7.25e-06,11,0.653,-5.517,1,Kawaii Hawaii,The Sound of Everything,37,https://p.scdn.co/mp3-preview/b68453b25116cce4c1d508847856e4cd158e0a29?cid=774b29d4f13844c495f206cafdad9c86,0.0499,90.087,4,1,spotify:track:3bO1aiSSz2y0dko3Ke93Qf,0.377
0.83,4gXr2hrrKhdD4X4oBsvlgr,"31TM5zBknJ7ZInbxnR0rlX,0msMwWNlbZhRSsGqAQdPAs",0.604,1,166311,0.321,1NikdFvytzN4sS2XTDleOp,0.0,8,0.402,-11.175,0,Serendipity,The Sound of Everything,46,https://p.scdn.co/mp3-preview/68d129a2d98bdc1e371876374bf12abc056ddb9f?cid=774b29d4f13844c495f206cafdad9c86,0.03,133.951,4,1,spotify:track:1NikdFvytzN4sS2XTDleOp,0.344
0.703,7uLuuklEzDu7xZ8QazIfzu,60ht0hWRy1yjUDfNsLuHuP,0.341,1,288133,0.234,31nItlXwgCCFpttS50Rbxf,0.000674,8,0.108,-12.307,1,Fruits Of My Labor,The Sound of Everything,60,https://p.scdn.co/mp3-preview/385e36e83f19df682610a76d39bbf314a21ebfe0?cid=774b29d4f13844c495f206cafdad9c86,0.0423,176.463,3,1,spotify:track:31nItlXwgCCFpttS50Rbxf,0.167
0.995,0cJhl9uqOjDbSSLzJWi1KE,54dz2oZHyoh9ZmfldoKogN,0.258,1,490952,0.000443,5rcYxWqLkv7GzhXncvb0hM,0.767,0,0.0874,-31.063,1,Sounds of the Bowl,The Sound of Everything,44,https://p.scdn.co/mp3-preview/deb79c0362eb8595632c7e5f9c2d30be24c0e5d3?cid=774b29d4f13844c495f206cafdad9c86,0.0685,69.291,4,4,spotify:track:5rcYxWqLkv7GzhXncvb0hM,0.0376
0.389,12OX9m9OjyMXG21wn9piys,"0j0eGN0Ujo81Qm1z1Yc7ak,31ef6oRyfmuWPPgR3LSUcH",0.628,1,247473,0.492,3PMggPhqC6mhyekgNcaOMj,0.0,4,0.0699,-8.6,0,Kadhal Oru Vizhiyil (feat. Neha Venugopal),The Sound of Everything,34,https://p.scdn.co/mp3-preview/a0937c5327caf2ab616e184e16d5a96aa52c976b?cid=774b29d4f13844c495f206cafdad9c86,0.0359,141.964,4,2,spotify:track:3PMggPhqC6mhyekgNcaOMj,0.487
0.0903,22kAIOhmZKNhYVDUo77n21,0FAGGZQj2kutGhIuKcmD0k,0.921,1,209693,0.688,0IFrDQDqiFAHPhyTKGkoNe,0.000847,2,0.0501,-3.953,1,Sokare,The Sound of Everything,24,https://p.scdn.co/mp3-preview/7edda73ccfbb96e705ef27596768888bc31bca72?cid=774b29d4f13844c495f206cafdad9c86,0.0447,98.012,4,2,spotify:track:0IFrDQDqiFAHPhyTKGkoNe,0.824
0.161,5Htgs7LGnn3EzjDIpjMi28,6kfcndVsu8F9Y5gL5xc717,0.653,1,295354,0.517,1qG2U4IDgPI37CixBQZ4PQ,0.244,0,0.32,-8.061,1,傍晚去太子灣嗎,The Sound of Everything,32,https://p.scdn.co/mp3-preview/799bf01636722744963634a6461cc3916a6a1791?cid=774b29d4f13844c495f206cafdad9c86,0.0283,120.059,4,1,spotify:track:1qG2U4IDgPI37CixBQZ4PQ,0.231
0.836,4r4PzOj1qNfUx8F6gHlox9,4SY41gazmsCCMk9OYB9ep0,0.294,1,194493,0.834,1bFR1VR2jq1J0a8vG92nec,0.927,2,0.362,-6.917,1,Raag Jhinjhoti,The Sound of Everything,3,https://p.scdn.co/mp3-preview/ef4725f17c424064116f0e2e4bb774189263dcb2?cid=774b29d4f13844c495f206cafdad9c86,0.0336,112.857,4,35,spotify:track:1bFR1VR2jq1J0a8vG92nec,0.842
0.0111,7JvECHKFPs5FYeaDtsGAoj,5TefXCuvQWtRxpWfDdKmNj,0.648,1,199560,0.93,3kHgSbSSd3ZvOowtlFXNEw,0.00861,7,0.239,-6.005,1,2-Tone Army,The Sound of Everything,39,https://p.scdn.co/mp3-preview/9e878c5284acc096667bda4e16382bfa4ede44f8?cid=774b29d4f13844c495f206cafdad9c86,0.0466,165.786,4,1,spotify:track:3kHgSbSSd3ZvOowtlFXNEw,0.963
0.115,0Z03xjCkEIUUBLi1Wtd1mA,609ifGTYnL9iOfPI5KIzq1,0.712,1,254145,0.735,1vNuHEbQONnN0DJUBKeUXJ,0.000383,11,0.12,-3.903,0,Como Te Voy a Olvidar - Edit,The Sound of Everything,44,https://p.scdn.co/mp3-preview/a8d309ba96f73a0f01c5924a1e1077cf86eabc22?cid=774b29d4f13844c495f206cafdad9c86,0.0329,150.152,4,1,spotify:track:1vNuHEbQONnN0DJUBKeUXJ,0.963
0.0251,6JSp0mNs5qwmltWTPtb8Dr,2cvEw5LbWVI1CspbDOgmcQ,0.705,1,234893,0.805,4DT0LPAOwvN8vKXsKHeRLn,0.0,7,0.187,-6.28,1,Quan caminàvem,The Sound of Everything,44,https://p.scdn.co/mp3-preview/f82df088132346b1adbe01ed3cda221e59bc4bc1?cid=774b29d4f13844c495f206cafdad9c86,0.0507,95.042,4,5,spotify:track:4DT0LPAOwvN8vKXsKHeRLn,0.828
0.00997,1giTHiLOSaaB8TqchemtJf,6Zvh0z6M1QFVEvy1i8mTYV,0.411,1,166160,0.878,6g9hULFpG1pEyEH6HRMHaE,0.0,7,0.0612,-3.111,0,Vicio,The Sound of Everything,36,https://p.scdn.co/mp3-preview/c47a58f16d31261cf4d962eb44332f68b609fffc?cid=774b29d4f13844c495f206cafdad9c86,0.0611,93.861,4,1,spotify:track:6g9hULFpG1pEyEH6HRMHaE,0.682
0.0072,2bWA5NhjP7bgAQFlZwnz0w,0hSw6yMPrZuFEVjDX5CoHQ,0.5,1,206040,0.878,5MOx0l5aTGHFTJSTYpkDxz,7.19e-05,4,0.0809,-4.694,0,Sólo Vivir,The Sound of Everything,43,https://p.scdn.co/mp3-preview/093f51695b947c18db6fc4acd1531cb4a5da2f74?cid=774b29d4f13844c495f206cafdad9c86,0.106,192.024,4,5,spotify:track:5MOx0l5aTGHFTJSTYpkDxz,0.576
0.00699,1sNG7Xq2rTH3JOfZnn1wCn,0ADVX4vKQN1saCsOdl67Fj,0.621,1,304000,0.397,3YNJJhS046CyyUHhHFNkjI,0.765,10,0.0796,-9.53,0,Take Five,The Sound of Everything,44,https://p.scdn.co/mp3-preview/0395d91f2d87e10bf8c5e0bd820fc1867e3fc7ba?cid=774b29d4f13844c495f206cafdad9c86,0.0484,147.38,4,5,spotify:track:3YNJJhS046CyyUHhHFNkjI,0.688
0.0282,1ANHuEHlwPEf6d5X6suBkM,4wrHdTaFAi56czZLNuZlfK,0.689,1,165047,0.928,08JLwvbfZmox8i1hIvjHPp,5.57e-05,9,0.0481,-6.224,1,Ay! Ay! Amor!,The Sound of Everything,38,https://p.scdn.co/mp3-preview/d7f364ca7893b9b4989d621313667e7a5ded6b24?cid=774b29d4f13844c495f206cafdad9c86,0.0403,102.495,4,1,spotify:track:08JLwvbfZmox8i1hIvjHPp,0.85
0.000253,5f6bcXHqGeDr5Bp5AaGN8b,5UDSYxxqcF7prMrO2opRhu,0.497,1,166040,0.811,12GEszobr92vUXs4LCdwjK,0.00979,2,0.0715,-12.489,1,Mr. Smiley,The Sound of Everything,47,https://p.scdn.co/mp3-preview/ee97a48d1c17e946722b85153ff14dbf4cfe33c7?cid=774b29d4f13844c495f206cafdad9c86,0.0507,183.31,4,4,spotify:track:12GEszobr92vUXs4LCdwjK,0.861
0.0493,1Sk2mljWUTXFEtZpoT0fPg,3wRksusBxJ6npu0PryYheF,0.783,1,185199,0.706,5X7Sbugnqqm3ffA9y7b7wD,0.0617,7,0.158,-7.544,1,On my Radio,The Sound of Everything,46,https://p.scdn.co/mp3-preview/4bfe0bb34e949d403990adab13ade3960d20784c?cid=774b29d4f13844c495f206cafdad9c86,0.0434,141.021,4,1,spotify:track:5X7Sbugnqqm3ffA9y7b7wD,0.96
